time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/15:25:35.127533,1,1748006735,126956939,,1000,114,260,37,150,48,106,11,118,1000,113,0,999,999,999,999,999,690,708,278,69,1,0,1
2025/05/23/15:25:35.137324,2,1748006735,136892080,,1000,114,254,37,145,48,98,10,109,1000,106,0,999,999,999,999,999,680,703,290,56,1,0,1
2025/05/23/15:25:35.147427,3,1748006735,146926879,,1000,114,254,37,145,48,98,10,109,1000,106,0,999,999,999,999,999,680,703,290,55,1,0,1
2025/05/23/15:25:35.157553,4,1748006735,156962156,,1000,114,255,37,145,48,98,10,108,1000,106,0,999,999,999,999,999,680,703,292,54,1,0,1
2025/05/23/15:25:35.167302,5,1748006735,166905641,,1000,114,255,37,145,48,98,10,108,1000,107,0,999,999,999,999,999,679,702,292,53,1,0,1
2025/05/23/15:25:35.177264,6,1748006735,176849365,,1000,114,255,37,145,48,98,10,108,1000,107,0,999,999,999,999,999,679,701,292,53,1,0,1
2025/05/23/15:25:35.187243,7,1748006735,186898231,,1000,114,255,37,145,48,98,10,107,1000,107,0,999,999,999,999,999,678,701,292,53,1,0,1
2025/05/23/15:25:35.197515,8,1748006735,197087526,,1000,114,255,37,145,48,98,10,107,1000,108,0,999,999,999,999,999,678,700,292,53,1,0,1
2025/05/23/15:25:35.207504,9,1748006735,206989288,,1000,114,255,37,145,48,98,10,107,1000,108,0,999,999,999,999,999,678,700,292,52,1,0,1
2025/05/23/15:25:35.217435,10,1748006735,216965436,,1000,114,255,37,145,48,98,10,107,1000,108,0,999,999,999,999,999,678,700,294,51,1,0,1
2025/05/23/15:25:35.227287,11,1748006735,226900577,,1000,114,255,37,145,48,98,10,106,1000,108,0,999,999,999,999,999,677,700,294,51,1,0,1
2025/05/23/15:25:35.237303,12,1748006735,236936807,,1000,114,256,37,145,48,97,10,106,1000,108,0,999,999,999,999,999,677,699,296,50,1,0,1
2025/05/23/15:25:35.247517,13,1748006735,246942043,,1000,114,256,37,145,48,97,10,106,1000,109,0,999,999,999,999,999,677,699,296,51,1,0,1
2025/05/23/15:25:35.257354,14,1748006735,256909370,,1000,114,256,37,145,48,97,10,105,1000,109,0,999,999,999,999,999,677,699,296,51,1,0,1
2025/05/23/15:25:35.267355,15,1748006735,266929149,,1000,114,256,37,145,48,97,10,105,1000,109,0,999,999,999,999,999,676,699,296,51,1,0,1
2025/05/23/15:25:35.277305,16,1748006735,276908874,,1000,114,256,37,145,48,97,10,105,1000,109,0,999,999,999,999,999,676,698,296,51,1,0,1
2025/05/23/15:25:35.287202,17,1748006735,286890506,,1000,114,256,37,145,48,97,10,105,1000,110,0,999,999,999,999,999,676,698,298,50,1,0,1
2025/05/23/15:25:35.297453,18,1748006735,296946763,,1000,114,256,37,145,48,97,10,105,1000,109,0,999,999,999,999,999,675,697,298,49,1,0,1
2025/05/23/15:25:35.307264,19,1748006735,306851387,,1000,114,256,37,145,48,97,10,105,1000,109,0,999,999,999,999,999,675,697,298,49,1,0,1
2025/05/23/15:25:35.317328,20,1748006735,316906929,,1000,114,256,37,145,48,97,10,104,1000,110,0,999,999,999,999,999,674,697,298,47,1,0,1
2025/05/23/15:25:35.327191,21,1748006735,326846361,,1000,114,256,37,145,48,97,10,104,1000,110,0,999,999,999,999,999,674,696,298,46,1,0,1
2025/05/23/15:25:35.337185,22,1748006735,336858034,,1000,114,257,37,145,48,97,10,104,1000,110,0,999,999,999,999,999,674,696,298,46,1,0,1
2025/05/23/15:25:35.347411,23,1748006735,346933364,,1000,114,257,37,145,48,97,10,104,1000,110,0,999,999,999,999,999,674,696,298,45,1,0,1
2025/05/23/15:25:35.357404,24,1748006735,356950283,,1000,114,257,37,145,48,97,9,104,1000,110,0,999,999,999,999,999,673,696,298,43,1,0,1
2025/05/23/15:25:35.368622,25,1748006735,367739677,,1000,114,257,37,145,48,97,9,103,1000,110,0,999,999,999,999,999,673,695,298,42,1,0,1
2025/05/23/15:25:35.377621,26,1748006735,377090454,,1000,114,257,37,145,48,97,9,103,1000,110,0,999,999,999,999,999,673,695,298,42,1,0,1
2025/05/23/15:25:35.387194,27,1748006735,386834621,,1000,114,257,37,145,48,97,9,103,1000,110,0,999,999,999,999,999,672,695,300,42,1,0,1
2025/05/23/15:25:35.397323,28,1748006735,396961212,,1000,114,257,37,145,48,97,9,103,1000,110,0,999,999,999,999,999,672,695,298,42,1,0,1
2025/05/23/15:25:35.407380,29,1748006735,406837224,,1000,114,257,37,145,48,97,9,103,1000,110,0,999,999,999,999,999,671,694,298,41,1,0,1
2025/05/23/15:25:35.417269,30,1748006735,416886568,,1000,114,257,37,145,48,97,9,103,1000,110,0,999,999,999,999,999,671,694,298,41,1,0,1
2025/05/23/15:25:35.427272,31,1748006735,426900625,,1000,114,257,37,145,48,97,9,103,1000,110,0,999,999,999,999,999,671,693,298,42,1,0,1
2025/05/23/15:25:35.437314,32,1748006735,436887979,,1000,114,258,37,145,48,97,9,103,1000,110,0,999,999,999,999,999,671,693,298,42,1,0,1
2025/05/23/15:25:35.447525,33,1748006735,447034835,,1000,114,258,37,145,48,97,9,103,1000,110,0,999,999,999,999,999,671,693,298,42,1,0,1
2025/05/23/15:25:35.457257,34,1748006735,456917524,,1000,114,258,37,145,48,97,9,103,1000,110,0,999,999,999,999,999,670,691,298,42,1,0,1
2025/05/23/15:25:35.467514,35,1748006735,467025518,,1000,114,258,37,145,47,97,9,102,1000,110,0,999,999,999,999,999,670,691,298,41,1,0,1
2025/05/23/15:25:35.477307,36,1748006735,476891994,,1000,114,258,37,145,47,97,9,102,1000,110,0,999,999,999,999,999,670,691,298,41,1,0,1
2025/05/23/15:25:35.487225,37,1748006735,486890554,,1000,114,258,37,144,47,97,9,102,1000,110,0,999,999,999,999,999,670,691,298,40,1,0,1
2025/05/23/15:25:35.497329,38,1748006735,496861457,,1000,114,258,37,144,47,97,9,102,1000,109,0,999,999,999,999,999,669,691,298,40,1,0,1
2025/05/23/15:25:35.507089,39,1748006735,506840229,,1000,114,258,37,144,47,97,9,102,1000,109,0,999,999,999,999,999,669,690,298,40,1,0,1
2025/05/23/15:25:35.517117,40,1748006735,516819000,,1000,114,258,37,145,47,97,9,102,1000,110,0,999,999,999,999,999,669,691,298,39,1,0,1
2025/05/23/15:25:35.527230,41,1748006735,526846885,,1000,114,259,37,145,47,97,9,102,1000,109,0,999,999,999,999,999,669,691,298,38,1,0,1
2025/05/23/15:25:35.537339,42,1748006735,536983251,,1000,114,259,37,144,47,97,9,102,1000,109,0,999,999,999,999,999,669,691,298,37,1,0,1
2025/05/23/15:25:35.547692,43,1748006735,547018289,,1000,114,259,37,144,47,97,9,102,1000,109,0,999,999,999,999,999,668,690,298,37,1,0,1
2025/05/23/15:25:35.557435,44,1748006735,556946039,,1000,114,259,37,144,47,97,9,102,1000,109,0,999,999,999,999,999,668,691,298,37,1,0,1
2025/05/23/15:25:35.567370,45,1748006735,566909551,,1000,114,259,37,144,47,97,9,102,1000,109,0,999,999,999,999,999,668,691,298,37,1,0,1
2025/05/23/15:25:35.577146,46,1748006735,576865673,,1000,114,258,37,144,47,97,9,102,1000,109,0,999,999,999,999,999,668,691,298,36,1,0,1
2025/05/23/15:25:35.587409,47,1748006735,586937904,,1000,114,259,37,144,47,97,9,102,1000,109,0,999,999,999,999,999,668,691,298,35,1,0,1
2025/05/23/15:25:35.597612,48,1748006735,597031831,,1000,114,259,37,144,46,97,9,102,1000,109,0,999,999,999,999,999,668,690,298,34,1,0,1
2025/05/23/15:25:35.607444,49,1748006735,607008934,,1000,114,259,37,144,46,97,9,102,1000,109,0,999,999,999,999,999,667,690,298,34,1,0,1
2025/05/23/15:25:35.617441,50,1748006735,616957426,,1000,114,259,37,144,46,97,9,102,1000,109,0,999,999,999,999,999,667,690,298,34,1,0,1
2025/05/23/15:25:35.627340,51,1748006735,626865386,,1000,114,259,37,144,46,97,9,102,1000,109,0,999,999,999,999,999,667,690,298,34,1,0,1
2025/05/23/15:25:35.637182,52,1748006735,636845350,,1000,114,259,37,144,46,97,9,102,1000,109,0,999,999,999,999,999,667,690,298,34,1,0,1
2025/05/23/15:25:35.647382,53,1748006735,646986484,,1000,114,259,37,144,46,97,9,102,1000,109,0,999,999,999,999,999,667,690,298,34,1,0,1
2025/05/23/15:25:35.657486,54,1748006735,656909227,,1000,114,259,37,144,46,97,9,101,1000,109,0,999,999,999,999,999,667,690,298,33,1,0,1
2025/05/23/15:25:35.687145,55,1748006735,686809539,,1000,114,259,37,144,46,97,9,101,1000,109,0,999,999,999,999,999,666,690,298,33,1,0,1
2025/05/23/15:25:35.697487,56,1748006735,696853876,,1000,114,259,37,144,46,97,9,101,1000,108,0,999,999,999,999,999,666,689,298,33,1,0,1
2025/05/23/15:25:35.707130,57,1748006735,706866502,,1000,114,259,37,144,46,97,9,101,1000,109,0,999,999,999,999,999,666,689,298,32,1,0,1
2025/05/23/15:25:35.717411,58,1748006735,717001914,,1000,114,259,37,144,46,97,9,101,1000,108,0,999,999,999,999,999,666,688,298,32,1,0,1
2025/05/23/15:25:35.727243,59,1748006735,726911783,,1000,114,259,37,143,46,97,9,101,1000,108,0,999,999,999,999,999,666,688,298,31,1,0,1
2025/05/23/15:25:36.357418,60,1748006736,356958627,,1000,118,284,37,145,39,106,15,107,1000,92,0,999,999,999,999,999,598,682,304,13,1,0,1
2025/05/23/15:25:36.367417,61,1748006736,366979837,,1000,119,285,37,145,39,114,24,108,1000,94,0,999,999,999,999,999,596,682,304,12,1,0,1
2025/05/23/15:25:36.377429,62,1748006736,376922369,,1000,119,285,37,146,39,123,35,110,1000,97,0,999,999,999,999,999,595,682,302,12,1,0,1
2025/05/23/15:25:36.387507,63,1748006736,386996269,,1000,119,286,37,146,39,129,43,112,1000,99,0,999,999,999,999,999,593,681,300,12,1,0,1
2025/05/23/15:25:36.397496,64,1748006736,397012710,,1000,119,287,37,147,40,132,46,112,1000,100,0,999,999,999,999,999,591,680,300,11,1,0,1
2025/05/23/15:25:36.407530,65,1748006736,407096147,,1000,119,287,37,147,40,132,46,112,1000,100,0,999,999,999,999,999,591,680,300,11,1,0,1
2025/05/23/15:25:36.417307,66,1748006736,417011976,,1000,119,289,38,147,41,136,50,115,1000,102,0,999,999,999,999,999,587,679,300,11,1,0,1
2025/05/23/15:25:36.427689,67,1748006736,427126884,,1000,119,290,38,147,42,133,46,117,1000,104,0,999,999,999,999,999,586,679,300,11,1,0,1
2025/05/23/15:25:36.437450,68,1748006736,437054395,,1000,119,291,38,148,43,127,38,117,1000,107,0,999,999,999,999,999,584,678,298,12,1,0,1
2025/05/23/15:25:36.447452,69,1748006736,446976184,,1000,119,292,38,148,44,121,31,118,1000,108,0,999,999,999,999,999,582,677,298,13,1,0,1
2025/05/23/15:25:36.457394,70,1748006736,456867933,,1000,119,292,38,148,44,116,25,118,1000,111,0,999,999,999,999,999,580,677,298,16,1,0,1
2025/05/23/15:25:36.467207,71,1748006736,466892242,,1000,119,293,39,148,44,110,17,119,1000,115,0,999,999,999,999,999,575,675,298,21,1,0,1
2025/05/23/15:25:36.477234,72,1748006736,476893186,,1000,120,293,38,148,44,108,15,119,1000,117,0,999,999,999,999,999,572,675,298,22,1,0,1
2025/05/23/15:25:36.487350,73,1748006736,486998796,,1000,120,294,38,148,44,121,30,119,1000,120,0,999,999,999,999,999,569,674,300,24,1,0,1
2025/05/23/15:25:36.497278,74,1748006736,496920108,,1000,120,294,38,148,43,163,80,119,1000,123,0,999,999,999,999,999,567,674,302,25,1,0,1
2025/05/23/15:25:36.507206,75,1748006736,506818532,,1000,120,294,38,148,42,155,69,119,1000,126,0,999,999,999,999,999,564,673,304,28,1,0,1
2025/05/23/15:25:36.517140,76,1748006736,516829729,,1000,120,294,38,148,42,129,37,119,1000,130,0,999,999,999,999,999,562,673,306,31,1,0,1
2025/05/23/15:25:36.527201,77,1748006736,526824235,,1000,120,294,38,148,42,105,8,118,1000,134,0,999,999,999,999,999,559,673,307,34,1,0,1
2025/05/23/15:25:36.537214,78,1748006736,536876201,,1000,120,294,37,148,42,112,17,118,1000,138,0,999,999,999,999,999,556,673,309,38,1,0,1
2025/05/23/15:25:36.547210,79,1748006736,546858787,,1000,120,295,37,148,42,157,73,118,1000,141,0,999,999,999,999,999,554,673,309,41,1,0,1
2025/05/23/15:25:36.557297,80,1748006736,556908607,,1000,120,294,37,148,42,198,125,118,1000,143,0,999,999,999,999,999,551,673,311,45,1,0,1
2025/05/23/15:25:36.567426,81,1748006736,566952228,,1000,120,294,37,147,42,287,255,118,1000,146,0,999,999,999,999,999,549,673,311,48,1,0,1
2025/05/23/15:25:36.577322,82,1748006736,576921463,,1000,119,294,37,148,43,295,262,118,1000,148,0,999,999,999,999,999,546,673,313,50,1,0,1
2025/05/23/15:25:36.587244,83,1748006736,586858034,,1000,119,294,36,148,43,263,206,118,1000,149,0,999,999,999,999,999,544,673,313,52,1,0,1
2025/05/23/15:25:36.597351,84,1748006736,596909046,,1000,119,295,36,148,42,190,112,118,1000,150,0,999,999,999,999,999,541,672,315,54,1,0,1
2025/05/23/15:25:36.607321,85,1748006736,606892108,,1000,119,295,36,148,42,183,104,118,1000,151,0,999,999,999,999,999,539,671,315,55,1,0,1
2025/05/23/15:25:36.617257,86,1748006736,616876602,,1000,119,296,36,148,42,153,66,118,1000,151,0,999,999,999,999,999,537,671,317,56,1,0,1
2025/05/23/15:25:36.627262,87,1748006736,626858472,,1000,119,297,36,149,42,123,28,118,1000,150,0,999,999,999,999,999,535,670,319,57,1,0,1
2025/05/23/15:25:36.637289,88,1748006736,636906147,,1000,119,298,36,149,42,139,42,118,1000,148,0,999,999,999,999,999,533,669,319,58,1,0,1
2025/05/23/15:25:36.647239,89,1748006736,646906852,,1000,119,301,36,150,42,139,42,118,1000,145,0,999,999,999,999,999,530,668,319,59,1,0,1
2025/05/23/15:25:36.657201,90,1748006736,656844854,,1000,119,303,36,150,41,125,26,118,1000,142,0,999,999,999,999,999,528,668,321,61,1,0,1
2025/05/23/15:25:36.667326,91,1748006736,666908979,,1000,119,305,36,150,41,109,9,118,1000,140,0,999,999,999,999,999,526,668,321,62,1,0,1
2025/05/23/15:25:36.677202,92,1748006736,676863193,,1000,119,305,36,150,41,109,9,118,1000,140,0,999,999,999,999,999,526,668,321,62,1,0,1
2025/05/23/15:25:36.687283,93,1748006736,686920404,,1000,119,310,36,150,41,106,5,117,1000,136,0,999,999,999,999,999,523,667,323,63,1,0,1
2025/05/23/15:25:36.697484,94,1748006736,696990966,,1000,119,313,36,151,40,105,3,116,1000,133,0,996,999,999,999,999,521,667,325,63,1,0,1
2025/05/23/15:25:36.707402,95,1748006736,706925868,,1000,119,315,36,151,40,105,2,116,1000,131,0,990,999,999,999,999,519,667,327,64,1,0,1
2025/05/23/15:25:36.717821,96,1748006736,717091560,,1000,119,319,36,151,40,105,1,115,1000,130,0,986,999,999,999,999,517,667,327,64,1,0,1
2025/05/23/15:25:36.727221,97,1748006736,726904869,,1000,119,324,36,152,40,106,2,114,1000,129,0,988,999,999,999,999,515,667,329,62,1,0,1
2025/05/23/15:25:36.737293,98,1748006736,736900329,,1000,119,330,36,152,40,107,2,114,1000,128,0,989,999,999,999,999,513,667,331,61,1,0,1
2025/05/23/15:25:36.747151,99,1748006736,746833086,,1000,119,337,35,153,39,107,2,114,1000,127,0,993,999,999,999,999,511,666,329,60,1,0,1
2025/05/23/15:25:36.757306,100,1748006736,756952047,,1000,119,352,35,153,39,108,2,113,1000,125,0,983,999,999,999,999,508,666,329,58,1,0,1
2025/05/23/15:25:36.767509,101,1748006736,766908884,,1000,119,359,35,154,39,109,3,113,1000,123,0,973,999,999,999,999,506,666,331,56,1,0,1
2025/05/23/15:25:36.777396,102,1748006736,776985168,,1000,119,366,36,154,39,109,3,112,1000,122,0,979,999,999,999,999,505,667,331,54,1,0,1
2025/05/23/15:25:36.787333,103,1748006736,786922931,,1000,119,374,36,155,39,108,3,112,1000,121,0,987,999,999,999,999,504,666,335,53,1,0,1
