time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/14:58:15.797087,1,1748005095,796372890,,1000,105,145,35,101,56,52,19,76,1000,0,0,999,999,999,999,999,806,574,148,53,0,0,0
2025/05/23/14:58:15.806447,2,1748005095,806123971,,1000,105,145,35,101,56,52,19,76,1000,0,0,999,999,999,999,999,806,574,148,53,0,0,0
2025/05/23/14:58:15.816566,3,1748005095,816183328,,1000,105,145,35,101,56,52,19,76,1000,0,0,999,999,999,999,999,806,574,148,53,0,0,0
2025/05/23/14:58:15.826788,4,1748005095,826161384,,1000,105,145,35,101,56,52,19,76,1000,0,0,999,999,999,999,999,806,574,148,53,0,0,0
2025/05/23/14:58:15.836752,5,1748005095,836256504,,1000,105,145,35,101,56,52,19,76,1000,0,0,999,999,999,999,999,806,574,150,53,0,0,0
2025/05/23/14:58:15.846481,6,1748005095,846178531,,1000,105,145,35,101,56,52,19,76,1000,0,0,999,999,999,999,999,806,574,150,53,0,0,0
2025/05/23/14:58:15.856526,7,1748005095,856166839,,1000,106,145,35,101,56,52,18,76,1000,0,0,999,999,999,999,999,806,573,152,53,0,0,0
2025/05/23/14:58:15.866434,8,1748005095,866104841,,1000,106,145,35,101,56,52,18,76,1000,0,0,999,999,999,999,999,806,573,152,53,0,0,0
2025/05/23/14:58:15.876537,9,1748005095,876199007,,1000,106,145,35,100,56,52,18,76,1000,0,0,999,999,999,999,999,806,574,152,52,0,0,0
2025/05/23/14:58:15.886778,10,1748005095,886305332,,1000,106,145,35,100,56,52,18,76,1000,0,0,999,999,999,999,999,806,574,153,52,0,0,0
2025/05/23/14:58:15.896544,11,1748005095,896078586,,1000,106,145,35,100,56,52,18,76,1000,0,0,999,999,999,999,999,806,573,155,52,0,0,0
2025/05/23/14:58:15.906400,12,1748005095,906046152,,1000,106,145,35,100,56,52,18,76,1000,0,0,999,999,999,999,999,806,574,157,51,0,0,0
2025/05/23/14:58:15.916782,13,1748005095,916265726,,1000,106,145,35,100,56,52,18,76,1000,0,0,999,999,999,999,999,806,574,159,51,0,0,0
2025/05/23/14:58:15.926683,14,1748005095,926139593,,1000,106,145,35,100,56,52,18,76,1000,0,0,999,999,999,999,999,806,574,159,51,0,0,0
2025/05/23/14:58:15.936575,15,1748005095,936139345,,1000,106,145,35,100,56,52,18,75,1000,0,0,999,999,999,999,999,806,574,161,51,0,0,0
