time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/16:53:53.207651,1,1748012033,207251310,,1000,629,753,180,659,418,670,158,316,1000,131,112,920,999,999,999,999,173,453,109,0,1,0,1
2025/05/23/16:53:53.217696,2,1748012033,217263936,,1000,655,749,182,657,394,670,153,312,1000,104,88,919,999,999,999,999,164,450,91,0,1,0,1
2025/05/23/16:53:53.227371,3,1748012033,227137804,,1000,655,749,182,657,394,670,153,312,1000,104,88,919,999,999,999,999,164,450,91,0,1,0,1
2025/05/23/16:53:53.237389,4,1748012033,237103462,,1000,655,747,183,656,393,669,153,312,1000,103,88,919,999,999,999,999,164,449,93,0,1,0,1
2025/05/23/16:53:53.247499,5,1748012033,247097015,,1000,655,746,183,656,393,669,153,311,1000,103,88,919,999,999,999,999,164,449,93,0,1,0,1
2025/05/23/16:53:53.257731,6,1748012033,257221698,,1000,655,746,183,656,392,669,153,311,1000,103,88,920,999,999,999,999,163,449,93,0,1,0,1
2025/05/23/16:53:53.267711,7,1748012033,267269134,,1000,655,746,183,656,392,669,153,311,1000,103,88,919,999,999,999,999,163,449,93,0,1,0,1
2025/05/23/16:53:53.277804,8,1748012033,277166128,,1000,655,745,183,656,392,669,153,311,1000,102,88,919,999,999,999,999,163,449,91,0,1,0,1
2025/05/23/16:53:53.287675,9,1748012033,287285327,,1000,655,745,183,656,391,669,153,311,1000,102,88,919,999,999,999,999,163,449,91,0,1,0,1
2025/05/23/16:53:53.297560,10,1748012033,297132968,,1000,655,745,183,656,391,669,153,311,1000,102,87,919,999,999,999,999,163,448,91,0,1,0,1
2025/05/23/16:53:53.307960,11,1748012033,307555675,,1000,655,745,183,656,390,669,153,311,1000,102,87,919,999,999,999,999,163,448,91,0,1,0,1
2025/05/23/16:53:53.317533,12,1748012033,317212343,,1000,654,744,183,656,390,669,153,311,1000,101,87,919,999,999,999,999,163,448,89,0,1,0,1
2025/05/23/16:53:53.327608,13,1748012033,327094793,,1000,654,743,183,656,389,669,153,311,1000,101,87,919,999,999,999,999,163,448,87,0,1,0,1
2025/05/23/16:53:53.337575,14,1748012033,337226152,,1000,654,743,183,656,389,669,153,311,1000,101,86,919,999,999,999,999,163,448,89,0,1,0,1
2025/05/23/16:53:53.347478,15,1748012033,347140312,,1000,654,743,183,656,389,669,153,311,1000,101,86,920,999,999,999,999,163,448,89,0,1,0,1
