time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.thumb_2,.thumb_1,.index_2,.index_1,.middle_2,.middle_1,.ring_2,.ring_1,.little_2,.little_1,.palm_arch,.thumb_crossover,.press_thumb,.press_index,.press_middle,.press_ring,.press_little,.abd_thumb,.abd_index,.abd_ring,.abd_little,rigidity,object,stiffness
2025/05/23/16:53:42.693523,1,1748012022,693037271,,1000,681,774,388,593,681,708,286,408,1000,91,25,861,999,999,999,999,240,493,111,126,1,0,1
2025/05/23/16:53:42.703703,2,1748012022,703169107,,1000,702,774,384,593,678,707,280,409,1000,84,23,856,999,999,999,999,234,489,107,123,1,0,1
2025/05/23/16:53:42.713583,3,1748012022,713177919,,1000,702,774,384,593,678,707,280,409,1000,84,22,856,999,999,999,999,235,489,107,122,1,0,1
2025/05/23/16:53:42.723407,4,1748012022,723063230,,1000,702,774,384,593,678,707,280,409,1000,84,22,856,999,999,999,999,234,489,107,122,1,0,1
2025/05/23/16:53:42.733703,5,1748012022,733248472,,1000,702,774,384,593,678,707,280,409,1000,84,22,856,999,999,999,999,234,489,107,122,1,0,1
2025/05/23/16:53:42.743530,6,1748012022,743162155,,1000,703,774,384,592,678,707,280,409,1000,84,22,856,999,999,999,999,234,489,107,122,1,0,1
2025/05/23/16:53:42.753972,7,1748012022,753365993,,1000,703,774,384,592,678,707,280,409,1000,84,22,856,999,999,999,999,234,489,107,122,1,0,1
2025/05/23/16:53:42.763530,8,1748012022,763110160,,1000,703,774,384,592,678,707,280,409,1000,84,22,857,999,999,999,999,234,488,107,123,1,0,1
2025/05/23/16:53:42.773620,9,1748012022,773161172,,1000,703,774,384,592,678,707,280,409,1000,84,22,857,999,999,999,999,234,488,107,123,1,0,1
2025/05/23/16:53:42.783476,10,1748012022,783130645,,1000,703,774,384,592,678,707,280,409,1000,83,22,856,999,999,999,999,234,488,107,123,1,0,1
2025/05/23/16:53:42.793431,11,1748012022,793074846,,1000,703,774,384,592,678,707,280,409,1000,83,22,856,999,999,999,999,234,488,107,123,1,0,1
2025/05/23/16:53:42.803465,12,1748012022,803024291,,1000,703,774,384,592,678,707,280,409,1000,83,22,856,999,999,999,999,234,488,107,123,1,0,1
2025/05/23/16:53:42.813452,13,1748012022,813114643,,1000,704,774,384,592,678,707,280,409,1000,83,22,857,999,999,999,999,234,489,107,123,1,0,1
2025/05/23/16:53:42.823499,14,1748012022,823023796,,1000,704,774,384,592,678,707,280,409,1000,83,22,856,999,999,999,999,234,488,107,123,1,0,1
2025/05/23/16:53:42.833424,15,1748012022,833038330,,1000,704,774,384,592,678,707,280,409,1000,83,22,856,999,999,999,999,234,488,107,123,1,0,1
2025/05/23/16:53:42.843438,16,1748012022,843053102,,1000,704,774,384,592,678,707,280,409,1000,83,22,856,999,999,999,999,234,488,107,123,1,0,1
2025/05/23/16:53:42.857021,17,1748012022,856365680,,1000,704,774,384,592,678,707,280,409,1000,83,22,857,999,999,999,999,234,488,105,123,1,0,1
2025/05/23/16:53:42.863648,18,1748012022,863196134,,1000,704,774,384,592,678,707,280,409,1000,83,22,857,999,999,999,999,233,488,107,123,1,0,1
2025/05/23/16:53:42.873697,19,1748012022,873129129,,1000,704,774,384,592,678,707,280,410,1000,83,22,858,999,999,999,999,233,488,107,123,1,0,1
2025/05/23/16:53:42.883437,20,1748012022,883073568,,1000,704,774,384,592,678,707,280,410,1000,83,22,858,999,999,999,999,233,488,107,123,1,0,1
2025/05/23/16:53:42.893815,21,1748012022,893145084,,1000,704,774,384,592,678,707,280,409,1000,83,22,863,999,999,999,999,233,489,107,123,1,0,1
2025/05/23/16:53:42.903531,22,1748012022,903121471,,1000,704,774,384,592,678,707,280,409,1000,83,21,866,999,999,999,999,233,488,107,123,1,0,1
2025/05/23/16:53:42.913578,23,1748012022,913093566,,1000,704,774,384,592,678,707,280,409,1000,83,21,869,999,999,999,999,233,488,107,122,1,0,1
2025/05/23/16:53:42.923403,24,1748012022,923041343,,1000,704,774,384,592,678,707,280,409,1000,83,21,872,999,999,999,999,233,488,107,122,1,0,1
2025/05/23/16:53:42.933470,25,1748012022,933078289,,1000,704,774,384,592,678,707,280,410,1000,83,21,873,999,999,999,999,233,488,107,123,1,0,1
2025/05/23/16:53:42.943396,26,1748012022,943031787,,1000,704,774,384,592,678,707,280,410,1000,82,21,873,999,999,999,999,233,488,107,123,1,0,1
2025/05/23/16:53:42.953586,27,1748012022,953098297,,1000,704,774,384,592,678,707,280,409,1000,83,21,873,999,999,999,999,233,488,105,122,1,0,1
2025/05/23/16:53:42.963376,28,1748012022,963041543,,1000,704,774,384,592,678,707,280,409,1000,83,21,872,999,999,999,999,233,488,105,122,1,0,1
2025/05/23/16:53:42.973452,29,1748012022,973057508,,1000,704,774,383,592,678,707,280,409,1000,83,21,872,999,999,999,999,233,488,105,122,1,0,1
2025/05/23/16:53:42.983353,30,1748012022,983019351,,1000,704,774,384,592,678,707,280,409,1000,83,21,871,999,999,999,999,233,488,107,122,1,0,1
2025/05/23/16:53:42.993474,31,1748012022,993117809,,1000,704,774,384,592,678,707,280,409,1000,82,21,871,999,999,999,999,233,488,107,123,1,0,1
2025/05/23/16:53:43.003760,32,1748012023,3221273,,1000,704,774,384,592,678,707,279,409,1000,82,21,870,999,999,999,999,233,488,107,123,1,0,1
2025/05/23/16:53:43.013424,33,1748012023,13087034,,1000,704,774,384,593,677,707,279,409,1000,82,21,869,999,999,999,999,233,488,107,123,1,0,1
2025/05/23/16:53:43.023381,34,1748012023,23040533,,1000,705,774,383,593,677,707,279,409,1000,82,21,867,999,999,999,999,233,489,107,123,1,0,1
2025/05/23/16:53:43.033402,35,1748012023,33015727,,1000,706,774,383,593,677,707,279,409,1000,82,21,866,999,999,999,999,233,488,107,123,1,0,1
2025/05/23/16:53:43.043411,36,1748012023,43025970,,1000,706,774,383,593,677,707,279,409,1000,82,21,866,999,999,999,999,233,488,107,123,1,0,1
2025/05/23/16:53:43.053494,37,1748012023,53111791,,1000,706,774,383,593,677,707,279,409,1000,82,21,866,999,999,999,999,233,488,107,123,1,0,1
2025/05/23/16:53:43.063386,38,1748012023,63092231,,1000,707,774,383,593,677,707,279,409,1000,82,21,866,999,999,999,999,233,488,107,123,1,0,1
2025/05/23/16:53:43.073409,39,1748012023,73073387,,1000,708,774,382,593,677,707,278,409,1000,82,21,866,999,999,999,999,233,488,107,122,1,0,1
2025/05/23/16:53:43.083452,40,1748012023,83000659,,1000,708,774,382,593,677,707,278,409,1000,82,21,866,999,999,999,999,233,488,107,122,1,0,1
2025/05/23/16:53:43.093355,41,1748012023,93032598,,1000,710,774,382,593,677,708,278,409,1000,82,21,867,999,999,999,999,233,488,107,123,1,0,1
2025/05/23/16:53:43.103756,42,1748012023,103150129,,1000,712,774,382,594,677,708,278,409,1000,81,21,868,999,999,999,999,233,489,107,123,1,0,1
2025/05/23/16:53:43.113367,43,1748012023,113030433,,1000,714,775,382,594,677,708,277,409,1000,81,21,867,999,999,999,999,233,489,107,123,1,0,1
2025/05/23/16:53:43.123510,44,1748012023,123124837,,1000,716,775,381,595,677,708,277,409,1000,81,21,867,999,999,999,999,233,489,107,123,1,0,1
2025/05/23/16:53:43.133374,45,1748012023,133065223,,1000,717,775,381,595,678,709,277,410,1000,81,21,868,999,999,999,999,233,489,107,123,1,0,1
2025/05/23/16:53:43.143329,46,1748012023,143042325,,1000,719,775,381,595,677,709,277,411,1000,81,21,869,999,999,999,999,232,489,105,123,1,0,1
2025/05/23/16:53:43.153512,47,1748012023,153086423,,1000,720,775,381,596,677,709,276,411,1000,81,21,870,999,999,999,999,232,489,105,123,1,0,1
2025/05/23/16:53:43.163563,48,1748012023,163008928,,1000,724,775,380,596,675,709,275,411,1000,80,21,871,999,999,999,999,232,489,107,122,1,0,1
2025/05/23/16:53:43.173571,49,1748012023,173136472,,1000,726,775,379,597,674,710,274,412,1000,80,21,871,999,999,999,999,232,489,105,121,1,0,1
2025/05/23/16:53:43.183366,50,1748012023,183085918,,1000,727,775,378,598,673,710,273,412,1000,80,21,871,999,999,999,999,231,489,105,121,1,0,1
2025/05/23/16:53:43.193447,51,1748012023,193041086,,1000,728,774,378,599,671,710,272,411,1000,80,21,872,999,999,999,999,231,489,103,120,1,0,1
2025/05/23/16:53:43.203578,52,1748012023,203124046,,1000,729,774,376,600,669,710,271,410,1000,80,21,875,999,999,999,999,231,489,103,119,1,0,1
2025/05/23/16:53:43.213496,53,1748012023,213078498,,1000,731,773,375,601,667,710,270,410,1000,79,21,876,999,999,999,999,231,489,103,118,1,0,1
2025/05/23/16:53:43.223566,54,1748012023,223104953,,1000,733,773,374,601,666,711,268,410,1000,79,21,878,999,999,999,999,230,490,103,117,1,0,1
2025/05/23/16:53:43.253474,55,1748012023,253054141,,1000,736,772,372,603,662,711,266,410,1000,78,21,879,999,999,999,999,230,489,101,115,1,0,1
2025/05/23/16:53:43.263599,56,1748012023,263224363,,1000,737,772,371,604,660,711,265,410,1000,78,21,879,999,999,999,999,229,489,101,114,1,0,1
2025/05/23/16:53:43.273621,57,1748012023,273148775,,1000,738,771,370,604,658,712,264,409,1000,77,21,880,999,999,999,999,229,489,101,113,1,0,1
2025/05/23/16:53:43.283710,58,1748012023,283126831,,1000,739,771,369,605,656,712,262,409,1000,77,21,883,999,999,999,999,229,488,101,111,1,0,1
